Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_worked_hours,total_worked_hours,worked_days,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_Associate,Education_Bachelor,Education_HighSchool,Education_Master,Education_PhD,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,StockOptionLevel_High,StockOptionLevel_Low,StockOptionLevel_Medium,StockOptionLevel_None,EnvironmentSatisfaction_Excellent,EnvironmentSatisfaction_Fair,EnvironmentSatisfaction_Good,EnvironmentSatisfaction_Poor,JobSatisfaction_Dissatisfied,JobSatisfaction_Neutral,JobSatisfaction_Satisfied,JobSatisfaction_Very Satisfied,WorkLifeBalance_Average,WorkLifeBalance_Excellent,WorkLifeBalance_Good,WorkLifeBalance_Poor,JobInvolvement_Fully Committed,JobInvolvement_Highly Engaged,JobInvolvement_Moderately Engaged,JobInvolvement_Not Engaged,PerformanceRating_Good,PerformanceRating_Outstanding,Attrition
-0.8676718124782865,-0.8875151110697495,1.7496101475022634,0.8811635676116587,-0.67846359583741,-0.6039107501479274,-1.32084705548936,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,2.2347791091251756,2.508778562352425,2.1323575160681556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
2.3078818762192883,-1.0109093429124179,-0.05778754527941421,-1.1673431137498147,1.7276678538151657,-0.6039107501479274,2.535364115868269,0.15570708143992978,0.48850772848886465,0.8730062991171511,1.3672489585237668,0.6036777701420563,0.38469514369199426,-1.3202074360352396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
1.5413689168784945,1.7037637576262845,-0.05778754527941421,2.7131545028568227,2.5297116703660243,1.3093409798465847,0.8643392749466298,-0.6201892226844656,0.48850772848886465,-0.058284890797371494,0.8065414765793012,0.7582658443879476,0.8698975068452994,1.042073846982873,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True
-0.5391662584750891,-1.0109093429124179,-0.05778754527941421,-0.7993300889476083,1.7276678538151657,-1.1505541015749308,-0.5496048212178342,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.9976069030823762,1.9263400469864072,0.1335041227451373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.9771736638126857,-0.8875151110697495,0.8459113011114247,-0.9408408710020364,1.7276678538151657,0.7626976284195812,-0.16398370408207127,-2.1719818309332566,-0.0013328996684553085,0.2521455058408027,0.8065414765793012,0.2997066753605559,0.42106522059438906,1.042073846982873,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
-0.8676718124782865,2.320734916839626,2.6533089938931025,-0.43960373156300353,0.9256240372643071,0.4893759527060795,-0.5496048212178342,-1.3960855268088612,-0.32789331844000197,-0.6791456840737199,-1.1559347102263289,0.07230409491048642,0.22202119054371716,1.22378779183042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True
0.4463504035345031,1.7037637576262845,-0.05778754527941421,-0.8171782956932119,0.5246021289888778,-1.1505541015749308,-0.16398370408207127,0.15570708143992978,-0.0013328996684553085,-0.3687152874355457,-1.1559347102263289,2.022041317333099,1.761237286000915,-0.9567795463401454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-1.7436866231534796,-1.0109093429124179,2.6533089938931025,-0.7887061563609395,-0.67846359583741,-0.3305890744344257,-1.32084705548936,0.15570708143992978,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,-0.13161024750068429,-0.2054942617171907,-0.5933516566450512,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-0.7581699611438873,-0.14714972001373974,-0.9614863916702531,2.6859572354349504,-1.0794855041128393,-1.1505541015749308,-0.9352259383535971,0.15570708143992978,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,-0.07897604193169389,0.0504150597296852,1.042073846982873,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
0.22734670086570485,-1.0109093429124179,-0.05778754527941421,0.05355921911016105,1.7276678538151657,-0.3305890744344257,1.2499603920823927,-0.6201892226844656,1.794749403575051,2.7355886789461965,0.24583399463483546,-0.36594216236654686,-0.5133752082344755,-1.3202074360352396,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.5391662584750891,-0.5173324155417446,-0.9614863916702531,-0.6429458012718439,-0.67846359583741,-1.1505541015749308,0.3501777854322793,-0.6201892226844656,1.141628566031958,2.114727885669848,1.086895217551534,0.07291434801808828,0.2461583592124879,1.4055017366779672,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-0.9771736638126857,0.09963874367159682,-0.9614863916702531,-0.8375762462596159,-0.67846359583741,1.855984331273588,-1.1923066831107725,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,2.225738835990564,2.1127747329322397,-0.04820982210240983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True
2.3078818762192883,-0.02375548817107146,1.7496101475022634,-0.11599874497307261,0.5246021289888778,-0.3305890744344257,-0.5496048212178342,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.17228547999986912,-0.31146305543229746,-1.1384934911876925,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
1.4318670655440953,-0.6407266473844129,1.7496101475022634,-0.4417285180803373,0.12358022071344858,-0.3305890744344257,0.8643392749466298,-0.6201892226844656,-0.4911735278257753,-0.3687152874355457,-0.3148734873096303,0.36272688938997116,0.3839104132344059,0.3152180675926844,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
-0.10115885313749257,-0.8875151110697495,1.7496101475022634,-0.216926104546426,-0.67846359583741,0.7626976284195812,0.8643392749466298,0.15570708143992978,1.6314691941892778,3.977310265498893,2.7690176633849313,0.09491410061210102,0.19699030107602655,0.8603599021353258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-1.4151810691502822,-0.8875151110697495,0.8459113011114247,-0.3686358618840561,-0.2774416875619807,-1.1505541015749308,-0.6781451935964218,-0.6201892226844656,-0.8177339465973219,-0.058284890797371494,-1.1559347102263289,1.4795855302137153,1.6635970311380326,1.5872156815255143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
-1.3056792178158831,-1.0109093429124179,-0.9614863916702531,-0.6992526439811885,-0.67846359583741,-0.057267398720923963,-1.32084705548936,0.15570708143992978,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.8968864690469054,0.7637476214861333,-0.5933516566450512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
-1.9626903258222779,-0.14714972001373974,-0.05778754527941421,2.011974952136683,-0.67846359583741,1.5826626555600865,-1.32084705548936,-0.6201892226844656,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,-0.36151872130382473,-0.5310584719219265,-1.5019213808827867,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True
1.979376322216091,0.8400041347276065,1.7496101475022634,-0.4640387765123417,0.5246021289888778,-1.1505541015749308,0.09309704067510399,0.15570708143992978,0.32522751910309133,1.4938670923934996,-0.3148734873096303,-0.9782056353719579,-0.7911681134462779,1.4055017366779672,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
0.7748559575377005,-0.5173324155417446,-0.9614863916702531,-0.03844403709039055,0.5246021289888778,-1.1505541015749308,-0.16398370408207127,-0.6201892226844656,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,-1.2487590667280175,-1.1855136129037387,0.1335041227451373,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.42966440714069,0.7166099028849382,-0.9614863916702531,-0.8705104372782891,-0.67846359583741,-1.1505541015749308,-0.16398370408207127,0.15570708143992978,0.48850772848886465,2.114727885669848,0.8065414765793012,2.0162045382447475,2.2267417409266135,1.7689296263730614,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-0.9771736638126857,-1.0109093429124179,-0.05778754527941421,-0.8690230867161555,-0.67846359583741,0.21605427699257776,-1.32084705548936,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.5347124693579279,0.5240602547656225,0.1335041227451373,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-1.1961773664814839,0.7166099028849382,-0.05778754527941421,-0.8265273563694804,1.3266459455397364,1.036019304133083,-0.6781451935964218,-0.6201892226844656,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,-1.12170597856793,-1.119841901927932,-0.4116377117975041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
-1.5246829204846812,-0.8875151110697495,-0.05778754527941421,-0.06882848428826326,-0.67846359583741,-1.1505541015749308,-1.32084705548936,0.15570708143992978,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,0.22223382570104577,0.4176596916213934,1.5872156815255143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True
0.4463504035345031,-0.270543951856408,-0.9614863916702531,-0.9357413833604353,2.128689762090595,-0.8772324258614291,-0.42106444883924654,-0.6201892226844656,-0.16461310905422863,-0.6791456840737199,0.24583399463483546,0.6908021276874866,0.543499939722996,-0.7750656014925983,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,True
